,Date,Open,High,Low,Close,Adj Close,Volume,ma50,ma100,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume
92,2004-12-01,95270.3984375,98611.203125,95040.0,95040.0,94173.3984375,0,110433.02390625,,97228.796875,-2188.796875,-0.022511816924094763,0.0,0.0,
93,2004-12-02,95040.0,100800.0,95040.0,98496.0,97597.890625,0,110098.94390625,,95040.0,3456.0,0.036363636363636376,0.0,0.0,
94,2004-12-03,98496.0,100224.0,96192.0,96192.0,95314.8984375,0,109476.86390625,,98496.0,-2304.0,-0.023391812865497075,0.0,0.0,
95,2004-12-06,96192.0,101260.796875,95616.0,95616.0,94744.1484375,0,108857.08796875,,96192.0,-576.0,-0.005988023952095856,0.0,0.0,
96,2004-12-07,99072.0,100684.796875,97228.796875,99993.6015625,99081.8359375,0,108407.80796875,,95616.0,4377.6015625,0.04578314887152768,0.0,0.0,
97,2004-12-08,100800.0,107596.796875,100800.0,107596.796875,106615.703125,0,108198.14390625,,99993.6015625,7603.1953125,0.07603681829329556,0.0,0.0,
98,2004-12-09,108057.6015625,108057.6015625,103564.796875,105984.0,105017.609375,0,108082.94390625,,107596.796875,-1612.796875,-0.014989264753612064,0.0,0.0,
99,2004-12-10,103104.0,111052.796875,103104.0,108403.203125,107414.7578125,0,107947.00796875,102595.968203125,105984.0,2419.203125,0.022826116442104416,0.0,0.0,
100,2004-12-13,111168.0,112204.796875,104832.0,112204.796875,111181.6875,0,107854.84796875,102790.656171875,108403.203125,3801.59375,0.035069016785568285,0.0,0.0,
101,2004-12-14,110016.0,119232.0,110016.0,119232.0,118144.8125,0,107838.72,103055.616171875,112204.796875,7027.203125,0.06262836635075897,0.0,0.0,
102,2004-12-15,120960.0,123379.203125,117734.3984375,123379.203125,122254.203125,0,108006.91203125,103353.98421875,119232.0,4147.203125,0.03478263490505906,0.0,0.0,
103,2004-12-16,123724.796875,126720.0,123264.0,125107.203125,123966.4453125,0,108170.49609375,103668.480234375,123379.203125,1728.0,0.014005601886156516,0.0,0.0,
104,2004-12-17,123033.6015625,123033.6015625,117504.0,118656.0,117574.0625,0,108248.83203125,104002.560234375,125107.203125,-6451.203125,-0.05156540122277631,0.0,0.0,
105,2004-12-20,120960.0,123724.796875,120384.0,121766.3984375,120656.1015625,0,108403.2,104310.14421875,118656.0,3110.3984375,0.026213579064691128,0.0,0.0,
106,2004-12-21,120960.0,122112.0,118656.0,119808.0,118715.5625,0,108410.11203125,104586.62421875,121766.3984375,-1958.3984375,-0.016083241868282805,0.0,0.0,
107,2004-12-22,119808.0,119808.0,119808.0,119808.0,118715.5625,0,108433.15203125,104863.10421875,119808.0,0.0,0.0,0.0,0.0,
108,2004-12-23,118656.0,120960.0,118656.0,118656.0,117574.0625,0,108479.23203125,105153.408203125,119808.0,-1152.0,-0.009615384615384581,0.0,0.0,
109,2004-12-27,117504.0,120960.0,115200.0,120268.796875,119172.15625,0,108672.76796875,105456.384140625,118656.0,1612.796875,0.013592206673071816,0.0,0.0,
110,2004-12-28,117504.0,124761.6015625,116928.0,124761.6015625,123623.9921875,0,108910.08,105811.20015625,120268.796875,4492.8046875,0.03735636178492374,0.0,0.0,
111,2004-12-29,123840.0,126144.0,118540.796875,119808.0,118715.5625,0,109052.92796875,106113.024140625,124761.6015625,-4953.6015625,-0.03970453649569794,0.0,0.0,
112,2004-12-30,120729.6015625,120960.0,118886.3984375,120960.0,119857.0546875,0,109216.51203125,106422.912109375,119808.0,1152.0,0.009615384615384581,0.0,0.0,
113,2004-12-31,124416.0,144460.796875,122112.0,135360.0,134125.75,0,109734.91203125,106872.192109375,120960.0,14400.0,0.11904761904761907,0.0,0.0,
114,2005-01-03,140544.0,140544.0,123148.796875,129830.3984375,128646.5703125,0,110096.64,107277.69609375,135360.0,-5529.6015625,-0.04085107537307919,0.0,0.0,
115,2005-01-04,135014.40625,135129.59375,126720.0,133056.0,131842.765625,0,110515.96796875,107756.928125,129830.3984375,3225.6015625,0.024844732830830774,0.0,0.0,
116,2005-01-05,139392.0,139392.0,130291.203125,133056.0,131842.765625,0,110907.64796875,108191.232109375,133056.0,0.0,0.0,0.0,0.0,
117,2005-01-06,138009.59375,138009.59375,133171.203125,133862.40625,132641.8125,0,111407.61609375,108608.256171875,133056.0,806.40625,0.006060653033309382,0.0,0.0,
118,2005-01-07,138240.0,143884.796875,134208.0,134208.0,132984.25,0,111879.93609375,109022.976171875,133862.40625,345.59375,0.0025817087835293684,0.0,0.0,
119,2005-01-10,136396.796875,136512.0,128102.3984375,132134.40625,130929.5703125,0,112287.74421875,109416.960234375,134208.0,-2073.59375,-0.015450597207320005,0.0,0.0,
120,2005-01-11,138124.796875,138124.796875,123148.796875,126144.0,124993.7890625,0,112598.78421875,109749.888203125,132134.40625,-5990.40625,-0.045335703394815074,0.0,0.0,
121,2005-01-12,124416.0,126604.796875,118080.0,118195.203125,117117.46875,0,112889.08828125,110010.240234375,126144.0,-7948.796875,-0.06301367385686196,0.0,0.0,
122,2005-01-13,106675.203125,115200.0,106560.0,112550.3984375,111524.1328125,0,113015.80828125,110208.38421875,118195.203125,-5644.8046875,-0.047758322996663494,0.0,0.0,
123,2005-01-14,109440.0,118771.203125,109440.0,112780.796875,111752.4296875,0,113082.62421875,110420.3521875,112550.3984375,230.3984375,0.002047069052607098,0.0,0.0,
124,2005-01-18,110131.203125,123609.6015625,110131.203125,118425.6015625,117345.765625,0,113262.33625,110677.248203125,112780.796875,5644.8046875,0.050051115472755425,0.0,0.0,
125,2005-01-19,115200.0,119808.0,110016.0,115200.0,114149.578125,0,113301.50421875,110907.648203125,118425.6015625,-3225.6015625,-0.027237366920172756,0.0,0.0,
126,2005-01-20,117273.6015625,117504.0,109440.0,114278.3984375,113236.375,0,113329.1521875,111128.8321875,115200.0,-921.6015625,-0.008000013563368102,0.0,0.0,
127,2005-01-21,114163.203125,116928.0,110592.0,114048.0,113008.078125,0,113368.32015625,111341.9521875,114278.3984375,-230.3984375,-0.0020161153870738024,0.0,0.0,
128,2005-01-24,116352.0,116352.0,110707.203125,110707.203125,109697.75,0,113412.09625,111518.208203125,114048.0,-3340.796875,-0.029292901892185697,0.0,0.0,
129,2005-01-25,115200.0,115776.0,109440.0,115776.0,114720.328125,0,113630.97625,111745.1521875,110707.203125,5068.796875,0.04578561043834517,0.0,0.0,
130,2005-01-26,110707.203125,115776.0,108403.203125,115315.203125,114263.7265625,0,113794.5603125,111973.248203125,115776.0,-460.796875,-0.0039800725107103085,0.0,0.0,
131,2005-01-27,115776.0,117964.796875,113587.203125,114624.0,113578.828125,0,114013.4403125,112186.368203125,115315.203125,-691.203125,-0.005994032931206372,0.0,0.0,
132,2005-01-28,118080.0,118195.203125,114048.0,114854.3984375,113807.125,0,114144.76828125,112401.7921875,114624.0,230.3984375,0.0020100366197306485,0.0,0.0,
133,2005-01-31,115084.796875,116582.3984375,114969.6015625,115315.203125,114263.7265625,0,114372.864375,112616.06421875,114854.3984375,460.8046875,0.004012076975447698,0.0,0.0,
134,2005-02-01,117964.796875,117964.796875,111859.203125,113011.203125,111980.734375,0,114541.05640625,112778.49625,115315.203125,-2304.0,-0.019980019438568752,0.0,0.0,
135,2005-02-02,114048.0,116928.0,113587.203125,114739.203125,113692.984375,0,114785.28046875,112935.16828125,113011.203125,1728.0,0.015290519454860485,0.0,0.0,
136,2005-02-03,117504.0,117504.0,112896.0,114969.6015625,113921.28125,0,115034.1125,113102.20828125,114739.203125,230.3984375,0.0020080184559849723,0.0,0.0,
137,2005-02-04,117043.203125,117043.203125,114624.0,115200.0,114149.578125,0,115342.8484375,113271.552265625,114969.6015625,230.3984375,0.0020039943982474995,0.0,0.0,
138,2005-02-07,115545.6015625,116352.0,115200.0,115315.203125,114263.7265625,0,115690.7525,113442.04828125,115200.0,115.203125,0.0010000271267360805,0.0,0.0,
139,2005-02-08,115891.203125,116812.796875,113817.6015625,113817.6015625,112779.78125,0,116004.0965625,113599.872265625,115315.203125,-1497.6015625,-0.012987026184887562,0.0,0.0,
140,2005-02-09,116006.3984375,116006.3984375,114048.0,115660.796875,114606.171875,0,116428.0325,113731.200234375,113817.6015625,1843.1953125,0.01619429057717281,0.0,0.0,
141,2005-02-10,115200.0,115660.796875,113472.0,115084.796875,114035.421875,0,116785.1525,113830.2721875,115660.796875,-576.0,-0.004980079815830041,0.0,0.0,
142,2005-02-11,114854.3984375,115545.6015625,114048.0,115200.0,114149.578125,0,117188.3525,113810.688203125,115084.796875,115.203125,0.0010010281820727052,0.0,0.0,
143,2005-02-14,115315.203125,115315.203125,113587.203125,114048.0,113008.078125,0,117499.3925,113799.168203125,115200.0,-1152.0,-0.010000000000000009,0.0,0.0,
144,2005-02-15,114739.203125,115430.3984375,113472.0,113472.0,112437.3359375,0,117844.9925,113660.928203125,114048.0,-576.0,-0.005050505050505083,0.0,0.0,
145,2005-02-16,113472.0,114048.0,113472.0,113472.0,112437.3359375,0,118202.1125,113529.600234375,113472.0,0.0,0.0,0.0,0.0,
146,2005-02-17,115200.0,115200.0,114048.0,114048.0,113008.078125,0,118483.20046875,113445.50421875,113472.0,576.0,0.0050761421319796,0.0,0.0,
147,2005-02-18,114624.0,115200.0,114048.0,115200.0,114149.578125,0,118635.26453125,113416.70421875,114048.0,1152.0,0.010101010101010166,0.0,0.0,
148,2005-02-22,115200.0,115545.6015625,114163.203125,115200.0,114149.578125,0,118819.58453125,113451.26421875,115200.0,0.0,0.0,0.0,0.0,
149,2005-02-23,114393.6015625,115200.0,114048.0,115084.796875,114035.421875,0,118953.21640625,113450.1121875,115200.0,-115.203125,-0.0010000271267360805,0.0,0.0,
150,2005-02-24,114278.3984375,114624.0,114163.203125,114624.0,113578.828125,0,119001.60046875,113428.22421875,115084.796875,-460.796875,-0.004003976958837585,0.0,0.0,
151,2005-02-25,114393.6015625,114624.0,113587.203125,113587.203125,112551.484375,0,118888.70453125,113363.712265625,114624.0,-1036.796875,-0.009045198867601911,0.0,0.0,
152,2005-02-28,114048.0,114739.203125,113472.0,114163.203125,113122.234375,0,118704.38453125,113355.64828125,113587.203125,576.0,0.00507099377529463,0.0,0.0,
153,2005-03-01,113472.0,115084.796875,113472.0,115084.796875,114035.421875,0,118503.93640625,113337.21625,114163.203125,921.59375,0.008072598917804763,0.0,0.0,
154,2005-03-02,115200.0,115200.0,109555.203125,110592.0,109583.59375,0,118342.65640625,113295.74421875,115084.796875,-4492.796875,-0.03903901294521006,0.0,0.0,
155,2005-03-03,110016.0,114278.3984375,110016.0,114278.3984375,113236.375,0,118192.89640625,113298.048203125,110592.0,3686.3984375,0.03333331920482485,0.0,0.0,
156,2005-03-04,113011.203125,113817.6015625,112896.0,112896.0,111866.5859375,0,118054.65640625,113232.38421875,114278.3984375,-1382.3984375,-0.012096760686194363,0.0,0.0,
157,2005-03-07,114048.0,114048.0,109670.3984375,110476.796875,109469.4375,0,117868.03234375,113150.5921875,112896.0,-2419.203125,-0.02142859910891437,0.0,0.0,
158,2005-03-08,109670.3984375,112435.203125,109670.3984375,110707.203125,109697.75,0,117709.05640625,113094.14421875,110476.796875,230.40625,0.002085562367097671,0.0,0.0,
159,2005-03-09,110822.3984375,111859.203125,109440.0,109670.3984375,108670.3984375,0,117497.0884375,113084.928203125,110707.203125,-1036.8046875,-0.00936528661400049,0.0,0.0,
160,2005-03-10,109670.3984375,109670.3984375,107136.0,108518.3984375,107528.8984375,0,117172.224375,113041.1521875,109670.3984375,-1152.0,-0.010504201830328075,0.0,0.0,
161,2005-03-11,108864.0,109440.0,106905.6015625,109440.0,108442.1015625,0,116964.864375,113008.896171875,108518.3984375,921.6015625,0.00849258352288329,0.0,0.0,
162,2005-03-14,110016.0,112320.0,108864.0,112089.6015625,111067.5390625,0,116787.45640625,113001.98421875,109440.0,2649.6015625,0.02421054059301908,0.0,0.0,
163,2005-03-15,112896.0,113932.796875,110476.796875,111744.0,110725.0859375,0,116315.13640625,113025.02421875,112089.6015625,-345.6015625,-0.0030832615843254807,0.0,0.0,
164,2005-03-16,111744.0,112896.0,106790.3984375,109094.3984375,108099.6484375,0,115900.41640625,112998.528203125,111744.0,-2649.6015625,-0.023711354189039247,0.0,0.0,
165,2005-03-17,107366.3984375,112320.0,107366.3984375,109209.6015625,108213.796875,0,115423.4884375,112969.728203125,109094.3984375,115.203125,0.0010559948691224452,0.0,0.0,
166,2005-03-18,109440.0,110476.796875,107481.6015625,107481.6015625,106501.5546875,0,114912.00046875,112909.82421875,109209.6015625,-1728.0,-0.01582278458374442,0.0,0.0,
167,2005-03-21,109440.0,110476.796875,106790.3984375,107712.0,106729.8515625,0,114388.99234375,112898.30421875,107481.6015625,230.3984375,0.002143608153866383,0.0,0.0,
168,2005-03-22,107136.0,112320.0,107136.0,108864.0,107871.3515625,0,113882.11234375,112881.02421875,107712.0,1152.0,0.010695187165775444,0.0,0.0,
169,2005-03-23,109440.0,109440.0,106560.0,106905.6015625,105930.8125,0,113377.53625,112832.640234375,108864.0,-1958.3984375,-0.017989403636647583,0.0,0.0,
170,2005-03-24,109094.3984375,109094.3984375,101491.203125,108172.796875,107186.453125,0,113018.1121875,112808.448203125,106905.6015625,1267.1953125,0.011853404255521172,0.0,0.0,
171,2005-03-28,108748.796875,110822.3984375,108172.796875,109440.0,108442.1015625,0,112843.008125,112866.048203125,108172.796875,1267.203125,0.011714619216736333,0.0,0.0,
172,2005-03-29,109440.0,109900.796875,108172.796875,109900.796875,108898.6953125,0,112790.01609375,112902.9121875,109440.0,460.796875,0.004210497761330423,0.0,0.0,
173,2005-03-30,109440.0,109440.0,103680.0,109440.0,108442.1015625,0,112723.20015625,112902.9121875,109900.796875,-460.796875,-0.004192843801889001,0.0,0.0,
174,2005-03-31,109440.0,110016.0,105408.0,110016.0,109012.84375,0,112555.008125,112908.6721875,109440.0,576.0,0.0052631578947368585,0.0,0.0,
175,2005-04-01,108288.0,108864.0,103449.6015625,108518.3984375,107528.8984375,0,112421.37609375,112861.44015625,110016.0,-1497.6015625,-0.01361257964750584,0.0,0.0,
